step,dfa_loss,bp_loss,grad_alignment,val_loss,gate_participation_l1,gate_participation_unit_l1,gate_strength_sq_l1,saturation_frac_l1,gate_saturation_frac_low_g_l1,teacher_reff_l1,gate_cv_l1,feedback_signal_norm_l1,angular_update_l1,weight_alignment_l1,param_grad_alignment_l1,feature_movement_l1,feature_path_l1,selected_loss_response_l1,residual_loss_response_l1,gate_participation_l2,gate_participation_unit_l2,gate_strength_sq_l2,saturation_frac_l2,gate_saturation_frac_low_g_l2,teacher_reff_l2,gate_cv_l2,feedback_signal_norm_l2,angular_update_l2,weight_alignment_l2,param_grad_alignment_l2,feature_movement_l2,feature_path_l2,selected_loss_response_l2,residual_loss_response_l2,gate_participation_l3,gate_participation_unit_l3,gate_strength_sq_l3,saturation_frac_l3,gate_saturation_frac_low_g_l3,teacher_reff_l3,gate_cv_l3,feedback_signal_norm_l3,angular_update_l3,weight_alignment_l3,param_grad_alignment_l3,feature_movement_l3,feature_path_l3,selected_loss_response_l3,residual_loss_response_l3
35,4.661776542663574,4.661776542663574,-0.09331242988027161,,0.8051486611366272,0.8051486611366272,0.4917339086532593,0.00041666667675599456,0.00041666667675599456,262.9383239746094,0.3190997540950775,0.7604021532516968,1041.5152587890625,9.839592252092189e-08,-0.05912938580418862,0.10914117889307959,0.10914117889307959,,,0.5241621732711792,0.5241621732711792,0.312045156955719,0.0005468750023283064,0.0005468750023283064,193.33433532714844,0.5903968811035156,0.5914645522943853,1536.797119140625,1.994976628338918e-08,-0.1635619658021396,0.28226987192145236,0.28226987192145236,,,0.40716928243637085,0.40716928243637085,0.23420217633247375,0.0021614583674818277,0.0021614583674818277,157.1345977783203,0.7180513739585876,0.49328513203423435,1906.974365234375,3.437830642383233e-08,-0.09001587122503533,0.49101594734337634,0.49101594734337634,,
36,4.6556549072265625,4.6556549072265625,-0.1008462353248929,,0.8024599552154541,0.8024599552154541,0.49094173312187195,0.00020833333837799728,0.00020833333837799728,262.17059326171875,0.321157842874527,0.751195838472447,942.5001831054688,1.0207385514604539e-07,-0.07239890151337003,0.1097593445103117,0.1097593445103117,,,0.5151576399803162,0.5151576399803162,0.30642035603523254,0.0005208333604969084,0.0005208333604969084,190.51266479492188,0.6002739071846008,0.5842614875694222,1499.900634765625,2.1724195775618682e-08,-0.18814840237930244,0.28452096546426897,0.28452096546426897,,,0.39478936791419983,0.39478936791419983,0.2244429588317871,0.0021093750838190317,0.0021093750838190317,153.64402770996094,0.7313829660415649,0.481733302002804,1739.57373046875,3.5308328705241365e-08,-0.08895800112990732,0.49709146152660577,0.49709146152660577,,
37,4.462497711181641,4.462497711181641,-0.08497946183530836,,0.8106576204299927,0.8106576204299927,0.49555671215057373,0.0001822916674427688,0.0001822916674427688,264.23529052734375,0.3127999007701874,0.7344896682045503,774.145751953125,1.0584860632434356e-07,-0.057706784628858636,0.11030131438508917,0.11030131438508917,,,0.5179935097694397,0.5179935097694397,0.30567947030067444,0.0006510416860692203,0.0006510416860692203,192.45721435546875,0.5966826677322388,0.5708768587448109,1134.230224609375,2.3475347887824682e-08,-0.14334951302749874,0.2867826870956733,0.2867826870956733,,,0.38797974586486816,0.38797974586486816,0.2200649380683899,0.0022135416511446238,0.0022135416511446238,152.61367797851562,0.7360932230949402,0.4615397721278374,1209.2222900390625,3.61928691461344e-08,-0.08640768032201519,0.5020432724431811,0.5020432724431811,,
38,4.5208740234375,4.5208740234375,-0.06755224464945445,,0.8001914024353027,0.8001914024353027,0.4827061593532562,0.00020833333837799728,0.00020833333837799728,261.89947509765625,0.3254203796386719,0.734970186583848,807.5118408203125,1.0967735164513215e-07,-0.0714841732323563,0.11072180933057273,0.11072180933057273,,,0.49712052941322327,0.49712052941322327,0.2937164604663849,0.0007031250279396772,0.0007031250279396772,185.88092041015625,0.6222307085990906,0.5614335941311415,1135.4443359375,2.5321236662989577e-08,-0.1674383004819675,0.28838317922727585,0.28838317922727585,,,0.3698153793811798,0.3698153793811798,0.21005292236804962,0.0026041667442768812,0.0026041667442768812,146.73179626464844,0.7602124214172363,0.4518199622177695,1280.3763427734375,3.708256812728905e-08,-0.04140747905479988,0.5052244947631102,0.5052244947631102,,
39,4.341937065124512,4.341937065124512,-0.03815655598944069,,0.8023004531860352,0.8023004531860352,0.4846471846103668,0.00041666667675599456,0.00041666667675599456,262.50848388671875,0.32690879702568054,0.7201540864213951,689.1679077148438,1.1363942320485876e-07,-0.07437597354522185,0.11116021089653877,0.11116021089653877,,,0.5000564455986023,0.5000564455986023,0.2944367825984955,0.0010156250791624188,0.0010156250791624188,187.91802978515625,0.6180916428565979,0.5569040990955623,998.9282836914062,2.7237838651217317e-08,-0.16060145595762892,0.29004818177659925,0.29004818177659925,,,0.36294788122177124,0.36294788122177124,0.20593152940273285,0.0026302083861082792,0.0026302083861082792,145.1534881591797,0.7681527137756348,0.44259118275655124,1017.8076171875,3.7912428751951666e-08,0.01333011711865395,0.5088027869855681,0.5088027869855681,,
40,4.488899230957031,4.488899230957031,-0.0616012396296263,4.283133506774902,0.7922881841659546,0.7922881841659546,0.4768521785736084,0.0002864583511836827,0.0002864583511836827,260.020751953125,0.33370545506477356,0.7239196654692738,785.4344482421875,1.1728517534947969e-07,-0.0858591728122678,0.11151646517653345,0.11151646517653345,,,0.481884241104126,0.481884241104126,0.28352680802345276,0.0007812500116415322,0.0007812500116415322,181.73489379882812,0.6413034796714783,0.5481365658861298,1196.6298828125,2.9087324548981996e-08,-0.19224244600794171,0.2914793168836318,0.2914793168836318,,,0.3493954837322235,0.3493954837322235,0.19743002951145172,0.002526041818782687,0.002526041818782687,140.9454345703125,0.7868778705596924,0.4418493810485007,1323.5277099609375,3.8785195499713154e-08,-0.016878431878817348,0.5115111905851562,0.5115111905851562,,
41,4.308247089385986,4.308247089385986,-0.04789529243633541,,0.7857412695884705,0.7857412695884705,0.4692021310329437,0.0003645833348855376,0.0003645833348855376,258.430908203125,0.3396468460559845,0.7054020709496183,597.407958984375,1.2083329181677982e-07,-0.042228574455028485,0.11195911392619141,0.11195911392619141,,,0.4642318785190582,0.4642318785190582,0.2739279866218567,0.0007552083698101342,0.0007552083698101342,175.86016845703125,0.6597456932067871,0.5341397063440936,835.7500610351562,3.085067845631784e-08,-0.19823845436640086,0.2935253985133515,0.2935253985133515,,,0.33280038833618164,0.33280038833618164,0.18971090018749237,0.0023437500931322575,0.0023437500931322575,135.45396423339844,0.8080703616142273,0.4230704642665015,891.70703125,3.959491934324433e-08,-8.734606272316042e-05,0.515225697964216,0.515225697964216,,
42,4.30851936340332,4.30851936340332,-0.046184358083468796,,0.8151533007621765,0.8151533007621765,0.49530524015426636,0.00010416666918899864,0.00010416666918899864,265.3614501953125,0.3088185787200928,0.7187260801731467,595.3182983398438,1.243363385583507e-07,-0.046063928210702355,0.11227156666155973,0.11227156666155973,,,0.4926161468029022,0.4926161468029022,0.28714197874069214,0.0007552083698101342,0.0007552083698101342,185.95787048339844,0.6233361959457397,0.543909974188011,844.1510009765625,3.2625884216486156e-08,-0.19377685191826519,0.294778637255604,0.294778637255604,,,0.33860406279563904,0.33860406279563904,0.1916818916797638,0.0021614583674818277,0.0021614583674818277,138.5991973876953,0.7935003042221069,0.4236089547626988,832.9830322265625,4.0418054680912974e-08,0.0034919816886236324,0.5178297791319998,0.5178297791319998,,
43,4.095545768737793,4.095545768737793,-0.03525861552594292,,0.7810735702514648,0.7810735702514648,0.46360495686531067,0.0011718750465661287,0.0011718750465661287,257.8076171875,0.3461548089981079,0.6765382639753704,488.50347900390625,1.2790360415237956e-07,-0.06293233647931488,0.1125586672008499,0.1125586672008499,,,0.45407241582870483,0.45407241582870483,0.26608985662460327,0.0014322916977107525,0.0014322916977107525,173.1389923095703,0.6769295334815979,0.5213993116486542,658.1145629882812,3.432415951465373e-08,-0.12288177169067806,0.2959710788677334,0.2959710788677334,,,0.317949503660202,0.317949503660202,0.18126869201660156,0.0023177084513008595,0.0023177084513008595,131.03775024414062,0.8290078043937683,0.40566434590080747,673.266357421875,4.117084984045505e-08,-0.005245651816544736,0.5203148158179395,0.5203148158179395,,
44,4.102958679199219,4.102958679199219,-0.03134056058471891,,0.7768666744232178,0.7768666744232178,0.45813438296318054,0.0005468750023283064,0.0005468750023283064,256.8924255371094,0.34934911131858826,0.6735985442583671,455.48162841796875,1.3132880383182055e-07,-0.07616633715247577,0.11278764602894294,0.11278764602894294,,,0.44533514976501465,0.44533514976501465,0.26125356554985046,0.0013802084140479565,0.0013802084140479565,170.2133331298828,0.6877551078796387,0.5125287212240215,630.0834350585938,3.601358145033373e-08,-0.17834560980822486,0.29699981810389653,0.29699981810389653,,,0.30899709463119507,0.30899709463119507,0.17688220739364624,0.002552083460614085,0.002552083460614085,128.06678771972656,0.8422873020172119,0.4039733821793961,609.7529907226562,4.191252500618248e-08,0.03140035312183793,0.522353481838236,0.522353481838236,,
45,4.032842636108398,4.032842636108398,-0.028065644155612274,,0.752447783946991,0.752447783946991,0.4385943114757538,0.0005989583441987634,0.0005989583441987634,251.20155334472656,0.3758907616138458,0.656798154700412,421.1419677734375,1.3446151569951326e-07,-0.04914936544297597,0.11300436611522982,0.11300436611522982,,,0.42217716574668884,0.42217716574668884,0.24835383892059326,0.0012499999720603228,0.0012499999720603228,162.6181640625,0.7237464189529419,0.49619588515958335,524.7666015625,3.763279821100696e-08,-0.2087853188901452,0.29808155913731116,0.29808155913731116,,,0.296018123626709,0.296018123626709,0.17044557631015778,0.002760416828095913,0.002760416828095913,123.27214813232422,0.8682927489280701,0.38839180868560524,532.5274658203125,4.259674923901002e-08,0.040496624937647836,0.5238883916831122,0.5238883916831122,,
46,4.024055480957031,4.024055480957031,-0.039336558166487255,,0.7677186727523804,0.7677186727523804,0.44892725348472595,0.0006249999860301614,0.0006249999860301614,254.90579223632812,0.3608989417552948,0.6680069797957207,404.7300720214844,1.3738024051690445e-07,-0.07907485568789942,0.11320777113816248,0.11320777113816248,,,0.43314412236213684,0.43314412236213684,0.252191960811615,0.0016145834233611822,0.0016145834233611822,166.96194458007812,0.7070100903511047,0.49928989869745494,495.220703125,3.917391566687911e-08,-0.21243173142485672,0.2989519963016592,0.2989519963016592,,,0.297209769487381,0.297209769487381,0.16928589344024658,0.0024218750186264515,0.0024218750186264515,124.16654968261719,0.8633326292037964,0.3878227942541163,512.7404174804688,4.3263067794896415e-08,0.02465538450221298,0.5254199902221741,0.5254199902221741,,
47,3.9260268211364746,3.9260268211364746,-0.005726839076731774,,0.789699375629425,0.789699375629425,0.47296229004859924,0.0008593749953433871,0.0008593749953433871,259.80645751953125,0.33318307995796204,0.670029657711883,389.2784423828125,1.406724692287753e-07,-0.07738741905387943,0.11340110744862783,0.11340110744862783,,,0.4467534124851227,0.4467534124851227,0.2584179937839508,0.0014583333395421505,0.0014583333395421505,171.00946044921875,0.6832616925239563,0.503071518384798,496.0069274902344,4.0842802917495646e-08,-0.09141786420857355,0.2997491158011574,0.2997491158011574,,,0.2974895238876343,0.2974895238876343,0.16830764710903168,0.0018229166744276881,0.0018229166744276881,124.60533905029297,0.8592391014099121,0.3865389980266845,467.5448303222656,4.3926011272787946e-08,0.04240803071809719,0.5268808299345216,0.5268808299345216,,
48,3.7815024852752686,3.7815024852752686,0.02460783458776229,,0.7794330716133118,0.7794330716133118,0.46164825558662415,0.0002864583511836827,0.0002864583511836827,257.45703125,0.34722721576690674,0.6491425648480321,333.36492919921875,1.438908867612554e-07,-0.07307558436237242,0.11355630637658153,0.11355630637658153,,,0.43685078620910645,0.43685078620910645,0.25360554456710815,0.0011718750465661287,0.0011718750465661287,168.3291473388672,0.6992151141166687,0.48917958487032687,395.50048828125,4.2408696998563755e-08,-0.08223699619012774,0.30047839957186356,0.30047839957186356,,,0.2936495244503021,0.2936495244503021,0.16502127051353455,0.0022916668094694614,0.0022916668094694614,123.07615661621094,0.8679953217506409,0.3823650445435074,325.00213623046875,4.4549445021857537e-08,0.10542104737594443,0.5281544621865897,0.5281544621865897,,
49,3.888578414916992,3.888578414916992,-0.02221525306197841,,0.7634813189506531,0.7634813189506531,0.4429035186767578,0.0005208333604969084,0.0005208333604969084,254.04074096679688,0.36570224165916443,0.6510788880595046,330.7764892578125,1.4670180803477706e-07,-0.10040080298365825,0.11368089870629805,0.11368089870629805,,,0.4212532937526703,0.4212532937526703,0.24390345811843872,0.0018229166744276881,0.0018229166744276881,163.51547241210938,0.7224085927009583,0.4823043409810215,422.6534729003906,4.391137409243129e-08,-0.20167885962928486,0.30108270791445957,0.30108270791445957,,,0.2851814031600952,0.2851814031600952,0.16032174229621887,0.0024739583022892475,0.0024739583022892475,119.90116882324219,0.8851894736289978,0.3752100238697559,398.8236083984375,4.516085283512439e-08,0.058943776093246525,0.5288609099302533,0.5288609099302533,,
50,3.7999258041381836,3.7999258041381836,-0.015340086904745698,3.7865447998046875,0.7774897217750549,0.7774897217750549,0.4527822434902191,0.0005208333604969084,0.0005208333604969084,257.47003173828125,0.35248079895973206,0.6505868064036997,300.8135681152344,1.4945794646337163e-07,-0.08563210652592074,0.1138294221562034,0.1138294221562034,-0.026330037947649255,-0.03154132735971911,0.43083247542381287,0.43083247542381287,0.24692264199256897,0.001770833390764892,0.001770833390764892,167.08116149902344,0.708548367023468,0.48504752393099393,367.14630126953125,4.534865283289946e-08,-0.14006808445304864,0.30178507770980906,0.30178507770980906,-0.13290616465800295,-0.11086242908379615,0.2844510078430176,0.2844510078430176,0.15929792821407318,0.0023697917349636555,0.0023697917349636555,119.85612487792969,0.8851794600486755,0.3757982714951658,354.6492919921875,4.574033241055986e-08,0.04379293883050317,0.5298854738149557,0.5298854738149557,0.22273111015339006,0.012560454163692862
51,3.7305908203125,3.7305908203125,-0.012883367931165979,,0.757587730884552,0.757587730884552,0.43661409616470337,0.0022395832929760218,0.0022395832929760218,252.774169921875,0.372389554977417,0.6346329109798146,246.60293579101562,1.5200140524029848e-07,-0.06389427514597837,0.11394069354243516,0.11394069354243516,,,0.41227424144744873,0.41227424144744873,0.23652517795562744,0.0023697917349636555,0.0023697917349636555,160.57737731933594,0.7354450225830078,0.4788920842708618,285.30426025390625,4.66696832290836e-08,-0.14376558189085617,0.3023587104530775,0.3023587104530775,,,0.2760102450847626,0.2760102450847626,0.15464270114898682,0.0023697917349636555,0.0023697917349636555,116.29962158203125,0.9050395488739014,0.36223338014453366,259.16717529296875,4.626351568504106e-08,0.04647952682678648,0.5307645986502624,0.5307645986502624,,
52,3.734677791595459,3.734677791595459,0.011903940773623181,,0.7747079133987427,0.7747079133987427,0.45177480578422546,0.0004687500186264515,0.0004687500186264515,256.7510986328125,0.35271239280700684,0.6426906848265345,272.3336181640625,1.5469615277652338e-07,-0.049150049933275645,0.11403889824096196,0.11403889824096196,,,0.4220876097679138,0.4220876097679138,0.24132303893566132,0.001953125,0.001953125,164.18817138671875,0.7189586162567139,0.47606768585020265,252.582275390625,4.8069264124706024e-08,-0.1235687493803933,0.3027973445270826,0.3027973445270826,,,0.2784847617149353,0.2784847617149353,0.154958114027977,0.0022916668094694614,0.0022916668094694614,117.56391143798828,0.8980898261070251,0.3681482102126985,235.3222198486328,4.682510734710377e-08,0.08652219031912246,0.5314655106655943,0.5314655106655943,,
53,3.652395248413086,3.652395248413086,-0.03503143513477817,,0.7641646862030029,0.7641646862030029,0.4431458115577698,0.0008072917116805911,0.0008072917116805911,254.32205200195312,0.3642522096633911,0.6318678084181467,227.4654998779297,1.5694817534495087e-07,-0.08911144867888517,0.11413110815971816,0.11413110815971816,,,0.41223815083503723,0.41223815083503723,0.23617124557495117,0.0023437500931322575,0.0023437500931322575,161.079833984375,0.7348732352256775,0.47047168295818986,233.65130615234375,4.927882457650412e-08,-0.21067753343645476,0.3031280668125582,0.3031280668125582,,,0.2736802399158478,0.2736802399158478,0.15148688852787018,0.0023177084513008595,0.0023177084513008595,115.87687683105469,0.9081495404243469,0.36055721118767686,203.09339904785156,4.730766534066788e-08,0.03648059945924008,0.5319616387628616,0.5319616387628616,,
54,3.645378589630127,3.645378589630127,-0.031160002141805206,,0.7470791339874268,0.7470791339874268,0.42951634526252747,0.0011718750465661287,0.0011718750465661287,250.12176513671875,0.3821731209754944,0.6225498710336914,230.39166259765625,1.5906536532384052e-07,-0.08828555092335078,0.1142058281357482,0.1142058281357482,,,0.39510172605514526,0.39510172605514526,0.2276906967163086,0.0022916668094694614,0.0022916668094694614,154.89041137695312,0.7623334527015686,0.461305080441692,253.7736358642578,5.0448740296360484e-08,-0.26377323812036085,0.3034877835300233,0.3034877835300233,,,0.26582324504852295,0.26582324504852295,0.14819630980491638,0.002526041818782687,0.002526041818782687,112.50399017333984,0.9270539879798889,0.35770548138618263,211.07330322265625,4.7785750467710386e-08,0.06783610526227164,0.5325407535830492,0.5325407535830492,,
55,3.6728928089141846,3.6728928089141846,-0.02210798602453008,,0.7405874133110046,0.7405874133110046,0.4229293763637543,0.0005729167023673654,0.0005729167023673654,248.42535400390625,0.3882753252983093,0.618878589143053,242.30892944335938,1.6101817834623944e-07,-0.06290545843204748,0.1142931199173212,0.1142931199173212,,,0.3844529688358307,0.3844529688358307,0.2219206839799881,0.002578125102445483,0.002578125102445483,150.84127807617188,0.7762995958328247,0.45584884914112944,277.52294921875,5.1609916340567e-08,-0.19309188477124803,0.3039486338559867,0.3039486338559867,,,0.26049283146858215,0.26049283146858215,0.14586001634597778,0.002578125102445483,0.002578125102445483,110.20492553710938,0.9398041367530823,0.3534718427081049,234.46177673339844,4.8253845363888104e-08,0.04692908731032738,0.5332340948333503,0.5332340948333503,,
